title,type-of-cuisine,ingredients,image-url,price_inr,rating,calories,diet_type
"Andhra Style Chilakada Dumpa Pulusu (Sweet Potato in Tangy, Sweet & Spicy Curry )",Andhra,"tomato,green chilli,tamarind water,mustard seeds,asafoetida (hing),jaggery,red chilli powder,cloves garlic,salt oil,pearl onion (sambar onion),curry leaves,cumin seeds (jeera),coriander (dhania) leaves,turmeric powder,sambar powder,sweet potatoes",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,170,4.1,430,veg
Vegetable Ragi & Oats Uttapam,South Indian Recipes,"tomato,brown rice,ragi seeds,red bell pepper (capsicum),green chilli,sunflower oil,oats dosa batter,carrot,methi seeds (fenugreek seeds),rolled oats instant oats,white urad dal",https://www.indianhealthyrecipes.com/wp-content/uploads/2022/07/uttapam-recipe-swasthi.jpg,70,3.5,420,veg
Penne Pasta In Creamy Cauliflower Sauce,Italian Recipes,"salt,sunflower oil,green chilli,penne pasta,cauliflower (gobi),milk,cloves garlic,black pepper powder,green zucchini,walnuts,dried oregano",https://i.pinimg.com/736x/3d/4e/08/3d4e08cb955464f90611608ed58c84ed.jpg,400,5,310,veg
Kadali Bhanda O Chingudi Tarkari (Odia Style Banana Blossom & Prawn Curry),Oriya Recipes,"salt,cumin powder (jeera),mustard oil,bay leaf (tej patta),banana flower (vazhaipoo),cardamom (elaichi) podsseeds,potato (aloo),prawns deveined,turmeric powder turmeric powder,red chilli powder,coconut,ginger garlic paste,sugar,dry red chillies,onion,cinnamon stick (dalchini),cumin seeds (jeera),cloves (laung),garam masala powder",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,190,4.4,405,non-veg
Delicious & Cheesy Spaghetti Sandwich,Continental,"salt,dog bread bagutte,spaghetti pasta,garlic butter,mozzarella cheese,cloves garlic,virgin olive oil,cheddar cheese,tomato basil pasta sauce",https://www.southernliving.com/thmb/UW4kKKL-_M3WgP7pkL6Pb6lwcgM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Ham_Sandwich_011-1-49227336bc074513aaf8fdbde440eafe.jpg,410,3.5,900,veg
Soya Methi Palak Ki Sabzi,North Indian Recipes,"tomato,green chillies,salt,ginger,cumin powder (jeera),methi leaves (fenugreek leaves),cloves garlic,dry red chillies,onion,garlic,soy (nuggets),spinach leaves (palak),butter,garam masala powder,sunflower oil",https://www.archanaskitchen.com/images/Soya_Methi_Palak_Ki_Sabzi_Recipe_-4.jpg,150,4,495,veg
Bharwa Karela Masala,Indian,"salt,cumin powder (jeera),coconut,karela (bitter gourd pavakkai),jaggery,red chilli powder,cloves garlic,cumin seeds (jeera),peanuts (moongphali),tamarind paste,coriander powder,turmeric powder,sunflower oil",https://images.slurrp.com/prod/recipe_images/tarla-dalal/onion-and-karela-sabzi-7452-1619098371_DEHEV3C61GVATPFHEEH2.webp?impolicy=slurrp-20210601&width=1200&height=900&q=75,220,4.3,385,veg
Chicken Masala Fry,Indian,"salt,boneless chicken,coriander (dhania) leaves,red chilli powder,curd,garlic ground paste,sunflower oil",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,200,5,585,non-veg
Moong Dal Pani - Dal Soup For Babies 6 months & above,Indian,"salt,yellow moong dal (split),cumin powder (jeera),coriander (dhania) leaves ( months onwards),asafoetida (hing),ghee,water,turmeric powder",https://www.inspiredtaste.net/wp-content/uploads/2018/10/Homemade-Vegetable-Soup-Recipe-2-1200.jpg,160,3.6,115,veg
Healthy Soya Sabudana Kebabs With Spicy Tomato Chutney,Indian,"tomato,salt,cumin powder (jeera),ginger,sabudana (tapioca pearls),poha (flattened rice),red chilli powder red chilli powder,potato (aloo),chaat masala powder,soy (nuggets),coriander powder,turmeric powder,green chillies,garam masala powder,sunflower oil",https://savoryspin.com/wp-content/uploads/2025/01/Easy-pear-chutney.jpg,150,4.7,180,veg
Nargisi Kofta Curry - Spicy Scotched Egg Curry,Mughlai,"tomato,cumin powder (jeera),kashmiri red chilli powder,onion,turmeric powder,green chilli paste,sunflower oil,salt,corn flour,ginger paste,eggs,mustard oil,garam masala powder,red chilli powder,dry red chilli,curd,kasuri methi (dried fenugreek leaves),garlic paste,bay leaf (tej patta),mutton keema,coriander powder",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,260,4.9,900,non-veg
Chettinad Inippu Seeyam,Chettinad,"basmati rice,salt,coconut,jaggery,white urad dal (split),cardamom powder (elaichi),chana dal (bengal gram dal),sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/jyothir/Chettinad_Inippu_Seeyam_.jpg,160,3.9,365,veg
Paneer Bhutuwa -Nepalese Paneer Curry,Nepalese,"tomato,salt,ginger,button mushrooms mushroom,spinach,paneer,soy sauce,curd,dry red chillies,onion,garlic,black pepper powder,turmeric powder,sunflower oil",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,260,4.1,705,veg
Broccoli Oats Smoothie Bowl,Continental,"mixed fruits,mixed dry fruits,milk,sugar,curd,broccoli,instant oats (oatmeal)",https://cdn1.foodviva.com/static-content/food-images/juice-recipes/mango-juice/mango-juice.jpg,280,3.7,155,veg
Gurellu Chutney Podi,North Karnataka,"sunflower oil,red chilli powder,cloves garlic,dry red chilli,curry leaves,peanuts (moongphali),tamarind lemon,kala jeera",https://savoryspin.com/wp-content/uploads/2025/01/Easy-pear-chutney.jpg,120,4.1,175,veg
Tandoori Style Soya Chaap Curry,North Indian Recipes,"cheese,salt,red bell pepper (capsicum),kashmiri red chilli powder,coriander (dhania) leaves,tandoori masala,red chilli powder,ginger garlic paste,curd,soya chaap,green chillies,garam masala powder,sunflower oil",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,270,4.2,675,veg
Uttaranchal Style Garwhali Kafuli (Spinach Curry),North Indian Recipes,"salt,cumin powder (jeera),ginger,green chilli,asafoetida (hing),methi leaves (fenugreek leaves),curd,coriander powder,rice flour,turmeric powder,spinach leaves (palak),sunflower oil",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,200,4.5,600,veg
Authentic Nimki - Evening Tea Time Snack,North Indian Recipes,"salt,ghee,ajwain (carom seeds),chaat masala powder,ghee,oil,flour (maida),sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/Indian_Tea_Time_Snacks/Mathri_Nimki_Recipe_The_Hub_Video_Archanas_Kitchen_Vegetarian-2.jpg,280,4.7,825,veg
Mushroom Pasanda (Butter Fried Mushrooms in Tomato Almonds and Cream Gravy),Mughlai,"tomato,kashmiri red chilli powder,cloves garlic,black peppercorns,onion,cumin seeds (jeera),turmeric powder,green chillies,sunflower oil,salt,garam masala powder,water,sugar,button mushrooms,kasuri methi (dried fenugreek leaves),butter,ginger,saffron strands generous,bay leaf (tej patta),milk,badam (almond),cinnamon stick (dalchini),coriander powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Farrukh_Aziz_Ansari/Mushroom_Pasanda_Recipe_Butter_Fried_Mushrooms_in_Tomato_Almonds_and_Cream_Gravy.jpg,190,3.8,710,veg
Chatpata Potato Canapes,Indian,"salt,asafoetida (hing),coriander (dhania) leaves,chaat masala powder,sweet chutney (date tamarind),curry leaves,white urad dal (split),red chilli powder mixed water,sugar,cumin seeds (jeera),crackers salted,mint leaves (pudina),potato (aloo),turmeric powder,garam masala powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Rupal/Chatpata_Spicy_Potato_Canapes_Recipe-3.jpg,170,3.2,365,veg
Eggless Red Velvet Beetroot Muffins,Continental,"salt,baking powder,beetroot (around beets),curd,sugar,lemon vinegar,vanilla,chocolate chips,cocoa powder,flour (maida),sunflower oil",https://nutritionfacts.org/app/uploads/2025/05/69-14-is-one-egg-a-day-too-much-1200x675.jpg,270,4.2,565,veg
Achari Gosht,North Indian Recipes,"tomato,salt,kalonji (onion nigella seeds),green chilli,mustard seeds,fennel seeds (saunf),red chilli powder,curd,dry red chillies,onion,mutton,cumin seeds (jeera),methi seeds (fenugreek seeds),coriander powder,turmeric powder,garam masala powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Achari_Gosht_Recipe_.jpg,290,4.3,340,non-veg
Dry Fruit & Nut Modak,Indian,"cashew nuts,pistachios,ghee,dried figs,badam (almond),poppy seeds,cardamom powder (elaichi),dates",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sonik/Dry_Fruits_nuts_Modak_recipe.jpg,220,4.3,250,veg
Achari Aloo Gobi - Spicy Indian Cauliflower Stir Fry,North Indian Recipes,"salt,achari masala,ginger,kalonji (onion nigella seeds),mustard oil,amchur (dry mango powder),fennel seeds (saunf),mustard seeds,cauliflower (gobi),red chilli powder,dry red chilli,coriander (dhania) seeds,onion,cumin seeds (jeera),methi seeds (fenugreek seeds),potato (aloo),turmeric powder,green chillies",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Richa_Gupta/Achaari_Gobhi.jpg,300,4,455,veg
Kadle Bele Chutney Pudi,Karnataka,"salt,asafoetida (hing),tamarind (sm lemon ),jaggery,dry coconut (kopra),white urad dal (split),byadagi dried chillies,chana dal (bengal gram dal)",https://savoryspin.com/wp-content/uploads/2025/01/Easy-pear-chutney.jpg,130,4.3,50,veg
Dhania Murgh Makhani,North Indian Recipes,"tomato,salt,ginger,green chilli,amchur (dry mango powder),cardamom (elaichi) podsseeds,coriander (dhania) leaves,potato (aloo) skin,cloves garlic,curd,cinnamon stick (dalchini),cumin seeds (jeera),onion,lemon,turmeric powder,garam masala powder,chicken drumstick",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Dhania_Murgh_Makhani_Recipe.jpg,290,5,545,non-veg
Sweet and Spicy Tomato Chutney,Gujarati Recipes﻿,"tomato,salt,ginger,asafoetida (hing),mustard seeds,red chilli powder,curry leaves,sugar,cumin seeds (jeera),turmeric powder,green chillies,sunflower oil",https://savoryspin.com/wp-content/uploads/2025/01/Easy-pear-chutney.jpg,190,4.4,125,veg
Watermelon & Feta Skewers,Italian Recipes,"chaat masala powder,black olives,feta cheese,watermelon,spinach leaves (palak) (select baby leaves)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/ishita74-hotmail.com/watermelon-and-feta-skewers.jpg,530,4,525,veg
Green Moong Sprout Salad With Vegetables- No Onion No Garlic,Indian,"tomato,salt,coriander (dhania),green moong sprouts,carrot,lemon,green bell pepper (capsicum)",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/1-Archana/Green_Moong_Sprout_Salad_With_Capsicum_and_Carrots_Recipe-1.jpg,110,3.9,50,veg
Coorgi Style Chicken Curry,Coorg,"tomato,black peppercorns,cloves garlic,coriander (dhania) seeds,onion,cumin seeds (jeera),turmeric powder,green chillies,sunflower oil,salt,dry red chillies,coconut,mustard seeds,red chilli powder,sugar,chicken,methi seeds (fenugreek seeds),kachampuli,ginger,curry leaves,cinnamon stick (dalchini)",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,320,4.1,580,non-veg
Vegan Carrot Halwa Ice Cream,Indian,"cashew nuts,salt,pistachios,water,carrot,sugar,vanilla,cardamom powder (elaichi),coconut milk",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/firsttimercook/vegan-carrot-halwa-ice-cream-recipe.jpg,200,5,205,veg
Mexican Style Frijoles Refritos -Refried Beans,Mexican,"salt,y texture,coconut milk give,onion,black eyed beans (lobia),butter",https://www.allrecipes.com/thmb/DjCkkDbRRni2h8Lc1zXRlQWmKT8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/18244baked-beans-iFranceC4x3-0981859e6f144c74814e211ec4eaa24a.jpg,400,4.1,290,veg
Bengali Bhetki Macher Paturi (Barramundi Fish Wrapped in Banana Leaf),Bengali Recipes,"salt,mustard oil,mustard seeds,coconut,bhetki fish fillets,banana leaf,poppy seeds,turmeric powder,green chillies",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/moumita.malla-gmail.com/Bhetki_Macher_PaturiBarramundi_Fish_Wrapped_in_Banana_Leaf_original-3_1600.jpg,320,4.2,310,non-veg
Mangalorean Style Kayi Vade (Coconut and Rice Flour Fried Bread ),Mangalorean,"salt,green chilli,coconut,ajwain (carom seeds) cumin seeds,dry red chilli,curry leaves,coriander (dhania) seeds,rice flour,sunflower oil",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,180,4,510,veg
Spiced Whole Wheat Cookie (Atta Biscuit),Continental,"wheat flour,milk,sugar,cardamom powder (elaichi),flax seed powder (flax meal),butter",https://www.archanaskitchen.com/images/archanaskitchen/Dessert_Cookies/Spiced_Whole_Wheat_Cookie_Recipe_Atta_Biscuit-1.jpg,370,4.7,210,veg
Til Ke Laddu (Sesame Seeds Laddu ),North Indian Recipes,"coconut,ghee,jaggery,peanuts (moongphali),cardamom powder (elaichi),sesame seeds (til seeds)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Til_Ke_Laddu_Recipe_Sesame_Seeds_Laddu_Recipe_.jpg,100,5,280,veg
Baby Corn Butter Masala,North Indian Recipes,"tomato,salt,cumin powder (jeera),ginger,cashew nuts,red chilli powder,cloves garlic,baby corn,onion,sunflower oil butter will also do,kasuri methi (dried fenugreek leaves),butter,garam masala powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Baby_Corn_Butter_Masala_Recipe.jpg,270,4.4,545,veg
Avarekaalu Obbatu ( Sweet Paratha stuffed with Field Beans ),Karnataka,"wheat flour,hung curd (greek yogurt),turmeric powder saffron mixed milk,ghee,coconut,jaggery,avarekalu lilva beans skin,cardamom powder (elaichi),sooji (semolina rava),chana dal (bengal gram dal),sunflower oil",https://www.allrecipes.com/thmb/DjCkkDbRRni2h8Lc1zXRlQWmKT8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/18244baked-beans-iFranceC4x3-0981859e6f144c74814e211ec4eaa24a.jpg,190,4.2,445,veg
Grilled Paneer Mint Salad With Pickled Onions & Pomegranates,Continental,"salt,cumin powder (jeera),paneer,mint leaves (pudina),chaat masala powder,virgin olive oil,cloves garlic,iceberg lettuce,onion,lemon,lemon,black pepper powder,pomegranate fruit kernels",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Grilled_Paneer_Mint_Salad_Recipe_With_Pickled_Onions__Pomegranates_.jpg,310,4.2,290,veg
Traditional Panakam,Indian,"ginger,cardamom (elaichi) podsseeds,jaggery,black peppercorns,lemon,tulsi (holy basil),water ( preferably)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swathynandhini/TRADITIONAL_PANAGAM.jpg,240,3,70,veg
Cottage Cheese And Peas Oatmeal Pancakes,Indian,"salt,paneer,instant oats (oatmeal) rolled,green peas (matar),sunflower oil butter making pancakes",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Cottage_Cheese_and_Peas_Oatmeal_Pancakes.jpg,90,4.6,440,veg
Kara Kadubu (Malanad Style Steamed Spiced Rice Dumplings),Karnataka,"salt,rice rava idli rava,coconut,water,cumin seeds (jeera),butter,sunflower oil",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,90,4.3,450,veg
Karnataka Style Baledindina Kosambari (Banana Stem Salad),Karnataka,"salt,yellow moong dal (split),banana stem skin,green chilli,coconut,coriander (dhania) leaves,asafoetida (hing),mustard seeds,curry leaves,onion,lemon,green chillies,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Karnataka_Style_Baledindina_Kosambri_Recipe_Banana_Stem_Salad.jpg,150,4.4,250,veg
Blueberry Fool - Quick Dessert with Whipped Cream & Fresh Berries,Continental,"salt,orange,heavy whipping cream,blueberries,blueberries other berry season,orange juice,shortbread cookies,caster sugar,icing sugar,orange liquor like grand marnier",https://www.archanaskitchen.com/images/archanaskitchen/Dessert_Gourmet_Favorites/Blueberry_Fool_Recipe_Quick_Dessert_with_Whipped_Cream_Fresh_Berries.jpg,290,3.8,260,veg
Sweet Spicy & Tangy Vegetarian Thai Green Curry With Tamarind,Thai,"brinjal (baingan eggsplant),cloves garlic,black peppercorns,dabur coconut milk,coriander (dhania) seeds,brown sugar (demerara sugar),green chillies,basil leaves,sunflower oil,salt,red bell pepper (capsicum),basil leaves kaffir lime leaves,green zucchini,thai green curry paste mention above,vegetable stock,coriander (dhania) leaves,broccoli,stalks lemongrass,button mushrooms,dabur tamarind paste dissolved,ginger,stalks spring onion (bulb greens)",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,220,4,410,veg
Uttar Pradesh Style Shir Sewain,Uttar Pradesh,"cashew nuts,khoya (mawa),pistachios,ghee,milk,saffron strands,raisins,sugar,semiya (vermicelli),badam (almond)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Uttar_Pradesh_Style_Shir_Sewain_Recipe_.jpg,250,4,315,veg
Instant Spice Oat Pit Paniaram,South Indian Recipes,"salt,coriander (dhania),mustard seeds,curd,onion,cumin seeds (jeera),rice flour,enos fruit salt,green chillies,instant oats (oatmeal),sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Jyothi_Rajesh/Instant_Oats_Paniyaram.jpg,100,4.7,460,veg
Mexican Style Broccoli Bell Pepper Cheese Quesadilla,Mexican,"yellow bell pepper (capsicum),salt,cumin powder (jeera),paprika powder,mozzarella cheese,virgin olive oil,tortillas corn tortillas,jalapenos,black pepper powder,broccoli florets",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Broccoli_Bell_Pepper_Cheese_Quesadilla.jpg,280,4,605,veg
Bihari Style Baingan Ka Chokha (Smoked & Spiced Eggplant),Bihari,"tomato,salt,ginger,green chilli,mustard oil,asafoetida (hing),brinjal (baingan eggsplant),onion",https://nutritionfacts.org/app/uploads/2025/05/69-14-is-one-egg-a-day-too-much-1200x675.jpg,120,5,210,veg
Konkani Style Batata Song - Dry Red Chili Potatoes Fry,Konkan,"salt,mustard seeds,dry red chillies,potato (aloo),tamarind",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Konkani_Style_Batata_Song_Recipe_Dry_Red_Chili_Potatoes_Fry_Recipe_.jpg,80,4.4,150,veg
Eggless Whole Wheat Banana Muffins,Continental,"cashew nuts,salt,wheat flour,bananas,baking powder,milk,caster sugar,sunflower oil",https://nutritionfacts.org/app/uploads/2025/05/69-14-is-one-egg-a-day-too-much-1200x675.jpg,270,3.6,350,veg
Alasande Kalu Saaru (Malnad Style Black Eyed Beans Curry),Karnataka,"tomato,coriander (dhania) leaves,cloves garlic,black peppercorns,curry leaves,onion,cumin seeds (jeera),turmeric powder,green chillies,sunflower oil,salt,mint leaves (pudina),garam masala powder,coconut,red chilli powder,black eyed beans (lobia),ginger,bay leaf (tej patta),coriander (dhania) leaves,cinnamon stick (dalchini),coriander powder,cloves (laung)",https://cdn.apartmenttherapy.info/image/upload/v1631883973/k/Photo/Recipes/2021-09-sonoko-sakai-curry-with-rice/2021-09-09_ATK10551.jpg,260,4.1,425,non-veg
Ridge Gourd Chutney (Beerakaya Pachadi),South Indian Recipes,"salt,chana dal (bengal gram dal),mustard seeds,ridge gourd (turai peerkangai),curry leaves,dry red chillies,methi seeds (fenugreek seeds),tamarind seedless,turmeric powder,green chillies,sunflower oil",https://savoryspin.com/wp-content/uploads/2025/01/Easy-pear-chutney.jpg,160,3.9,115,veg
Maharashtrian Gopalkala (Curd Poha With Fruits),Maharashtrian Recipes,"salt,ghee,poha (flattened rice),anardana powder (pomegranate seed powder),curry leaves,curd,sugar,cumin seeds (jeera),peanuts (moongphali),cucumber,coconut scraped,green chillies",https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/19-Jan/Maharashtrian_Gopalkala_Recipe_Curd_Poha_With_Fruits-3.jpg,120,3.1,380,veg
Vegetable Jowar Upma,South Indian Recipes,"salt,coriander (dhania),ginger,vegetable stock water,black pepper powder,jowar seeds,green peas (matar),cloves garlic,carrot,virgin olive oil,onion,lemon,peanuts (moongphali),sweet corn,turmeric powder,green chillies",https://www.kuchpakrahahai.in/wp-content/uploads/2016/09/Vegetable-rawa-upma.jpg,190,5,475,veg
Kadai Vegetable Sabzi (Mixed Vegetable Saute with Spices),North Indian Recipes,"salt,green beans (french beans),ginger,garam masala powder,red chilli powder,cloves garlic,carrot,tomato large tomato,onion,cardamom powder (elaichi),green bell pepper (capsicum),coriander powder,turmeric powder,kasuri methi (dried fenugreek leaves),butter,cauliflower (gobi) florets,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Dry/Mixed_Kadai_Vegetable_Sabzi_North_Indian_Recipe-20.jpg,300,4.6,430,veg
Gawar pods fenugreek vegetable - cluster beans fenugreek vegetable,North Indian Recipes,"tomato,salt,ginger,methi leaves (fenugreek leaves),jaggery,red chilli powder,cloves garlic,gawar phali (kothavarangai cluster beans),onion,coriander powder,turmeric powder,garam masala powder,sunflower oil",https://www.allrecipes.com/thmb/DjCkkDbRRni2h8Lc1zXRlQWmKT8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/18244baked-beans-iFranceC4x3-0981859e6f144c74814e211ec4eaa24a.jpg,180,4.5,280,veg
Lemon And Rosemary Shortbread Cookies,Continental,"salt,rosemary,sugar,vanilla,lemon,flour (maida),lemon rind,butter",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Saswati_Hota/Lemon_and_Rosemary_shortbread_Cookies.jpg,200,4.3,465,veg
Lemon Thyme Rasam,South Indian Recipes,"tomato,salt,cumin powder (jeera),arhar dal (split toor dal),tme leaves,tamarind water,asafoetida (hing),ghee,mustard seeds,water,curry leaves,lemon,rasam powder,cumin seeds (jeera),black pepper powder,turmeric powder",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sujatas/Lemon_thyme_rasam_recipe.jpg,200,3.5,175,veg
Barnyard Millet Idli And Dosa,South Indian Recipes,"sabudana (tapioca pearls),poha (flattened rice),white urad dal (split),methi seeds (fenugreek seeds),barnyard millet",https://myfoodstory.com/wp-content/uploads/2025/08/Dosa-Recipe-2.jpg,160,4,230,veg
One Pot Aloo Gobi Sabzi Using Preethi Electric Pressure Cooker,North Indian Recipes,"tomato,salt,ginger,cardamom (elaichi) podsseeds,cauliflower (gobi),red chilli powder,coriander (dhania) leaves,cumin seeds (jeera),potato (aloo),turmeric powder,garam masala powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Dry/Preethi_Electric_Pressure_Cooker_One_Dish_One_Pot_Aloo_Gobi_Recipe_Video-1.jpg,210,4.6,305,veg
Nippattu Masala Chaat - South Indian Style Chaat,South Indian Recipes,"salt,cumin powder (jeera),sev,puffed rice,thattai nippattuthattai,red chilli powder,carrot,sweet chutney (date tamarind),onion,lemon,peanuts (moongphali),green chutney (coriander mint)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Nipattu_Masala_Chaat_Recipe__1600.jpg,90,3.7,650,veg
Mango Ladoo,Indian,"mango pulp (puree),coconut dust,cardamom powder (elaichi),condensed milk,mixed nuts topping",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/happytrioexplains-gmail.com/Mango_Ladoo.jpg,240,3,75,veg
Oats Peanut Butter & Chocolate Chip Trail Mix,Continental,"rolled oats,peanut butter,lion dates syrup,coconut flakes,watermelon seeds,chocolate chips,sesame seeds (til seeds)",https://www.archanaskitchen.com/images/archanaskitchen/Indian_Rice/Peanut_Butter_Chocolate_Chip_Trail_Mix_With_Rolled_Oats_and_Nuts-5.jpg,270,4.1,140,veg
Dalia Pakora - Broken Wheat Pakora,Indian,"salt,wheat (dalia godumai rava),water make pakora batter,enos fruit salt,green chilli,coriander (dhania) leaves,ajwain (carom seeds),sunflower oil the pakoras,gram flour (besan),onion,cumin seeds (jeera),turmeric powder,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Dalia_Pakora_Broken_Wheat_Pakora_Recipe-4_1600.jpg,190,4.1,790,veg
Whole Wheat Chocolate Cinnamon Cupcakes,Continental,"baking powder,wheat flour,cinnamon powder (dalchini),milk,baking soda,vanilla,caster sugar,cocoa powder,chocolate chips,sunflower oil",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Dhara/Whole_Wheat_Chocolate_Cinnamon_Cupcakes.jpg,260,4.3,235,veg
Matta Rice Peas Pulao,Indian,"salt,bay leaf (tej patta),cardamom (elaichi) podsseeds,ghee,green peas (matar),sugar,cinnamon stick (dalchini),cumin seeds (jeera),mattaice",https://www.allrecipes.com/thmb/eKu_vXTbZJMdFsd5JdbY7kvDy80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/79543-fried-rice-restaurant-style-DDMFS-4x3-b79a6ea27e0344399257ca1df67ca1cd.jpg,200,4.6,405,veg
Paneer Bhurji Gravy,North Indian Recipes,"tomato,asafoetida (hing),coriander (dhania) leaves,onion,cumin seeds (jeera),turmeric powder,sunflower oil,black cardamom (badi elaichi),salt,ginger paste,cardamom (elaichi) podsseeds,garam masala powder,star anise,mustard seeds,red chilli powder,water,dry red chilli,garlic paste,bay leaves (tej patta),paneer,coriander powder,cloves (laung)",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/panner_bhurji_gravy_1600.jpg,230,4.5,625,veg
Khubani Ka Meetha (A Rich Hyderabadi Nawabi Dessert),Hyderabadi,"sugar,saffron strands,mixed nuts almonds,apricots",https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Khubani_Ka_Meetha_1600.jpg,120,4.3,195,veg
Butter Chicken With Tandoori Mayo,North Indian Recipes,"tomato,salt,cumin powder (jeera),ginger,green chilli,coriander (dhania) leaves,red chilli powder,water,del monte tandoori mayo,curd,sugar,garlic,lemon,boneless chicken (es),onion,coriander powder,turmeric powder,butter,sunflower oil",https://www.allrecipes.com/thmb/koFD08H_utDaUsNc578_YZ2peFg=/0x512/filters:no_upscale():max_bytes(150000):strip_icc()/8635-southern-fried-chicken-ddmfs_4x3-90736ab31a7a4bb59eb04e2380ccebe7.jpg,220,4.8,710,non-veg
